name,imayear,discovery_year,yearrruff,locality_counts,rarity_group
Thornasite,1985.0,1985.0,1985.0,4.0,Generally Rare
Thorneite,2009.0,,2009.0,5.0,Transitional
Thorosteenstrupine,,1962.0,1962.0,5.0,Transitional
Thortveitite,,1911.0,1911.0,73.0,Ubiquitous
Thorutite,,1947.0,1958.0,11.0,Transitional
Threadgoldite,1978.0,1978.0,1978.0,9.0,Transitional
Thunderbayite,2013.0,,2020.0,1.0,Endemic
Tiberiobardiite,,,2016.0,1.0,Endemic
Tiemannite,,1855.0,1855.0,105.0,Ubiquitous
Tienshanite,1967.0,1967.0,1967.0,1.0,Endemic
Tiettaite,1991.0,1991.0,1991.0,2.0,Generally Rare
Tikhonenkovite,,1964.0,1964.0,1.0,Endemic
Tilasite,,1895.0,1895.0,43.0,Transitional
Tilkerodeite,,,2020.0,2.0,Generally Rare
Tilleyite,,1933.0,1933.0,25.0,Transitional
Tillmannsite,2001.0,,2001.0,1.0,Endemic
Timroseite,2009.0,,2009.0,11.0,Transitional
Tinaksite,,1965.0,1965.0,12.0,Transitional
Tincalconite,,1878.0,1878.0,34.0,Transitional
Tinnunculite,2015.0,,2015.0,17.0,Transitional
Tinsleyite,1983.0,1983.0,1983.0,12.0,Transitional
Tinticite,,1946.0,1946.0,23.0,Transitional
Tintinaite,1967.0,,1967.0,34.0,Transitional
Tinzenite,,1923.0,1968.0,28.0,Transitional
Tiptopite,1983.0,1983.0,1983.0,1.0,Endemic
Tiragalloite,1979.0,1969.0,1979.0,19.0,Transitional
Tischendorfite,2001.0,,2001.0,2.0,Generally Rare
Tisinalite,1979.0,1979.0,1979.0,5.0,Transitional
Tissintite,,,2013.0,3.0,Generally Rare
Tistarite,2008.0,,2008.0,3.0,Generally Rare
Titanite,,1795.0,1795.0,5920.0,Ubiquitous
Titanium,2010.0,,2010.0,11.0,Transitional
Titanoholtite,2012.0,,2012.0,2.0,Generally Rare
Titanomaghemite,1953.0,,1953.0,5.0,Transitional
Titanowodginite,1984.0,1984.0,1984.0,9.0,Transitional
Titantaramellite,1977.0,1977.0,1977.0,15.0,Transitional
Tivanite,1980.0,1980.0,1980.0,5.0,Transitional
Tlalocite,1974.0,1974.0,1974.0,3.0,Generally Rare
Tlapallite,1977.0,,1977.0,8.0,Transitional
Tobelite,,1982.0,1981.0,9.0,Transitional
Tobermorite,2014.0,1880.0,1882.0,130.0,Ubiquitous
Tochilinite,1971.0,1971.0,1971.0,61.0,Transitional
Tocornalite,,1867.0,1867.0,4.0,Generally Rare
Todorokite,,1934.0,1934.0,507.0,Ubiquitous
Tokkoite,1985.0,1985.0,1985.0,3.0,Generally Rare
Tokyoite,2003.0,,2003.0,10.0,Transitional
Tolbachite,1982.0,1982.0,1982.0,6.0,Transitional
Tolovkite,1980.0,1980.0,1980.0,15.0,Transitional
Tomamaeite,2013.0,,2020.0,3.0,Generally Rare
Tomichite,1978.0,1978.0,1978.0,3.0,Generally Rare
Tondiite,2013.0,,2013.0,3.0,Generally Rare
Tongbaite,1982.0,1982.0,1982.0,3.0,Generally Rare
Tooeleite,1990.0,,1990.0,13.0,Transitional
Topaz,,1737.0,0.0,1676.0,Ubiquitous
Topsøeite,,1991.0,2017.0,1.0,Endemic
Torbernite,,1772.0,1790.0,1171.0,Ubiquitous
Törnebohmite-(Ce),,,1920.0,29.0,Transitional
Törnebohmite-(La),,,1962.0,2.0,Generally Rare
Törnroosite,2010.0,,2010.0,12.0,Transitional
Torrecillasite,2013.0,,2013.0,1.0,Endemic
Torreyite,,1949.0,1949.0,2.0,Generally Rare
Torryweiserite,2013.0,,2020.0,1.0,Endemic
Tosudite,,1963.0,1963.0,39.0,Transitional
Toturite,2009.0,,2009.0,2.0,Generally Rare
Tounkite,1990.0,1990.0,1990.0,2.0,Generally Rare
Tourmaline,,,,6195.0,Ubiquitous
Townendite,2009.0,,2009.0,1.0,Endemic
Toyohaite,1989.0,1989.0,1989.0,4.0,Generally Rare
Trabzonite,1983.0,1983.0,1983.0,4.0,Generally Rare
Tranquillityite,1971.0,1971.0,1971.0,18.0,Transitional
Transjordanite,2013.0,,2013.0,5.0,Transitional
Traskite,1964.0,1962.0,1964.0,5.0,Transitional
Trattnerite,2002.0,,2002.0,2.0,Generally Rare
Treasurite,1976.0,1976.0,1976.0,20.0,Transitional
Trébeurdenite,2012.0,,2012.0,8.0,Transitional
Trebiskyite,2013.0,,2020.0,1.0,Endemic
Trechmannite,,1904.0,1905.0,7.0,Transitional
Tredouxite,,,2017.0,1.0,Endemic
Trembathite,1991.0,1991.0,1991.0,5.0,Transitional
Tremolite,,1789.0,1789.0,2891.0,Ubiquitous
Trevorite,,1921.0,1921.0,27.0,Transitional
Triangulite,1981.0,1981.0,1981.0,3.0,Generally Rare
Triazolite,2013.0,,2017.0,2.0,Generally Rare
Tridymite,,,1868.0,519.0,Ubiquitous
Trigonite,,1920.0,1920.0,1.0,Endemic
Trikalsilite,,1957.0,1957.0,2.0,Generally Rare
Trilithionite,,,1998.0,30.0,Transitional
Trimerite,,1890.0,1890.0,5.0,Transitional
Trimounsite-(Y),1989.0,,1989.0,1.0,Endemic
Trinepheline,2012.0,,2012.0,1.0,Endemic
Triphylite,,1834.0,1834.0,362.0,Ubiquitous
Triplite,,1813.0,1813.0,260.0,Ubiquitous
Triploidite,,1878.0,1878.0,37.0,Transitional
Trippkeite,,1880.0,1880.0,8.0,Transitional
Tripuhyite,,1897.0,1897.0,82.0,Ubiquitous
Tristramite,1982.0,1982.0,1982.0,7.0,Transitional
Tritomite-(Ce),,,1987.0,25.0,Transitional
Tritomite-(Y),,,1961.0,7.0,Transitional
Trögerite,,1871.0,1871.0,27.0,Transitional
Trogtalite,,1955.0,1955.0,11.0,Transitional
Troilite,,1863.0,1863.0,1117.0,Ubiquitous
Trolleite,,1868.0,1868.0,20.0,Transitional
Trona,,1773.0,1773.0,156.0,Ubiquitous
Truscottite,,1914.0,1914.0,13.0,Transitional
Trüstedtite,,,1964.0,5.0,Transitional
Tsangpoite,2015.0,,2014.0,5.0,Transitional
Tsaregorodtsevite,,1993.0,1991.0,3.0,Generally Rare
Tschaunerite,,,2018.0,1.0,Endemic
Tschermakite,2012.0,1945.0,1945.0,87.0,Ubiquitous
Tschermigite,,1853.0,1853.0,88.0,Ubiquitous
Tschernichite,,1972.0,1989.0,9.0,Transitional
Tschörtnerite,,,1995.0,1.0,Endemic
Tsepinite-Ca,2002.0,,2002.0,3.0,Generally Rare
Tsepinite-K,2002.0,,2002.0,5.0,Transitional
Tsepinite-Na,,,2000.0,7.0,Transitional
Tsepinite-Sr,2004.0,,2004.0,4.0,Generally Rare
Tsikourasite,,,2019.0,1.0,Endemic
Tsilaisite,2011.0,,2011.0,3.0,Generally Rare
Tsnigriite,1991.0,1991.0,1991.0,5.0,Transitional
Tsugaruite,1997.0,,1997.0,5.0,Transitional
Tsumcorite,1969.0,1969.0,1969.0,36.0,Transitional
Tsumebite,,1912.0,1912.0,40.0,Transitional
Tsumgallite,2002.0,,2002.0,1.0,Endemic
Tsumoite,1972.0,1972.0,1974.0,126.0,Ubiquitous
Tsygankoite,,,2018.0,1.0,Endemic
Tubulite,2012.0,,2011.0,2.0,Generally Rare
Tučekite,,1978.0,1975.0,23.0,Transitional
Tugarinovite,1979.0,1979.0,1979.0,8.0,Transitional
Tugtupite,,1962.0,1963.0,18.0,Transitional
Tuhualite,,1932.0,1932.0,8.0,Transitional
Tuite,2001.0,,2001.0,11.0,Transitional
Tulameenite,1972.0,1972.0,1972.0,68.0,Transitional
Tuliokite,1988.0,1988.0,1988.0,1.0,Endemic
Tululite,2014.0,,2014.0,2.0,Generally Rare
Tumchaite,1999.0,,1999.0,2.0,Generally Rare
Tundrite-(Ce),,,1965.0,7.0,Transitional
Tundrite-(Nd),,,1967.0,1.0,Endemic
Tunellite,,1961.0,1961.0,16.0,Transitional
Tungsten,2011.0,,2011.0,25.0,Transitional
Tungstenite,,,1917.0,35.0,Transitional
Tungstibite,1993.0,,1993.0,4.0,Generally Rare
Tungstite,,1868.0,1868.0,141.0,Ubiquitous
Tungusite,1966.0,1966.0,1966.0,11.0,Transitional
Tunisite,1967.0,1967.0,1967.0,5.0,Transitional
Tuperssuatsiaite,1984.0,1968.0,1984.0,15.0,Transitional
Turanite,,1909.0,1909.0,7.0,Transitional
Turkestanite,1996.0,,1996.0,14.0,Transitional
Turneaureite,1983.0,1983.0,1983.0,7.0,Transitional
Turquoise,,1678.0,0.0,562.0,Ubiquitous
Turtmannite,2000.0,,2000.0,1.0,Endemic
Tuscanite,1976.0,1976.0,1976.0,12.0,Transitional
Tusionite,1982.0,1982.0,1982.0,5.0,Transitional
Tuzlaite,1993.0,1993.0,1993.0,2.0,Generally Rare
Tvalchrelidzeite,1974.0,1974.0,1974.0,8.0,Transitional
Tvedalite,,1992.0,1990.0,5.0,Transitional
Tveitite-(Y),1975.0,,1975.0,10.0,Transitional
Tvrdýite,2014.0,,2014.0,3.0,Generally Rare
Tweddillite,,,2001.0,4.0,Generally Rare
Twinnite,1966.0,1966.0,1966.0,22.0,Transitional
Tychite,,1905.0,1905.0,7.0,Transitional
Tyretskite,,,1968.0,3.0,Generally Rare
Tyrolite,,1845.0,1817.0,292.0,Ubiquitous
Tyrrellite,,1952.0,1952.0,19.0,Transitional
Tyuyamunite,,1912.0,1912.0,717.0,Ubiquitous
Uakitite,,,2018.0,1.0,Endemic
Uchucchacuaite,1981.0,1981.0,1981.0,8.0,Transitional
Udinaite,,,2018.0,1.0,Endemic
Uduminelite,,,1950.0,1.0,Endemic
Uedaite-(Ce),2006.0,,2006.0,8.0,Transitional
Uklonskovite,,1964.0,1964.0,8.0,Transitional
Ulexite,,1850.0,1850.0,184.0,Ubiquitous
Ulfanderssonite-(Ce),2013.0,,2017.0,1.0,Endemic
Ullmannite,,1843.0,1843.0,355.0,Ubiquitous
Ulrichite,1988.0,1988.0,1988.0,1.0,Endemic
Ulvöspinel,,,1946.0,148.0,Ubiquitous
Umangite,,1891.0,1891.0,85.0,Ubiquitous
Umbite,1982.0,1982.0,1982.0,10.0,Transitional
Umbozerite,1973.0,1973.0,1973.0,6.0,Transitional
Umbrianite,2011.0,,2011.0,2.0,Generally Rare
Umohoite,,1953.0,1953.0,23.0,Transitional
Ungavaite,2004.0,,2004.0,6.0,Transitional
Ungemachite,,1936.0,1938.0,3.0,Generally Rare
Upalite,1978.0,1978.0,1978.0,4.0,Generally Rare
Uralborite,,1961.0,1961.0,2.0,Generally Rare
Uralolite,,1964.0,1964.0,9.0,Transitional
Uramarsite,2005.0,,2005.0,3.0,Generally Rare
Uramphite,,1957.0,1957.0,1.0,Endemic
Urancalcarite,1983.0,1983.0,1983.0,6.0,Transitional
Uraninite,,1772.0,1845.0,3138.0,Ubiquitous
Uranocircite-II,,1877.0,1877.0,99.0,Ubiquitous
Uranoclite,2013.0,,2021.0,1.0,Endemic
Uranophane-α,,1853.0,1853.0,1003.0,Ubiquitous
Uranophane-β,,1935.0,1935.0,154.0,Ubiquitous
Uranopilite,,1882.0,1882.0,113.0,Ubiquitous
Uranopolycrase,1990.0,1990.0,1990.0,18.0,Transitional
Uranosilite,1981.0,1981.0,1981.0,3.0,Generally Rare
Uranospathite,,1915.0,1915.0,26.0,Transitional
Uranosphaerite,,1873.0,1873.0,21.0,Transitional
Uranospinite,,1873.0,1873.0,65.0,Transitional
Uranotungstite,1984.0,1984.0,1984.0,6.0,Transitional
Urea,1972.0,1972.0,1972.0,5.0,Transitional
Uricite,1973.0,1973.0,1973.0,15.0,Transitional
Uroxite,,2016.0,2018.0,2.0,Generally Rare
Urusovite,1998.0,,1998.0,3.0,Generally Rare
Urvantsevite,1976.0,1976.0,1976.0,7.0,Transitional
Ushkovite,1982.0,1982.0,1982.0,26.0,Transitional
Usovite,1966.0,1966.0,1966.0,6.0,Transitional
Ussingite,,1914.0,1915.0,36.0,Transitional
Ustarasite,,1955.0,1955.0,11.0,Transitional
Usturite,2009.0,,2009.0,2.0,Generally Rare
Utahite,,,1995.0,5.0,Transitional
Uvanite,,1914.0,1914.0,13.0,Transitional
Uvarovite,,1832.0,1832.0,236.0,Ubiquitous
Uvite,,,2000.0,11.0,Transitional
Uytenbogaardtite,1977.0,1977.0,1977.0,62.0,Transitional
Uzonite,1984.0,1984.0,1984.0,2.0,Generally Rare
Vaesite,,1945.0,1945.0,129.0,Ubiquitous
Vajdakite,,,1998.0,1.0,Endemic
Valentinite,,1845.0,1845.0,417.0,Ubiquitous
Valleriite,,1870.0,1870.0,279.0,Ubiquitous
Valleyite,2013.0,,2017.0,2.0,Generally Rare
Vanackerite,2012.0,1980.0,2011.0,1.0,Endemic
Vanadinite,,1838.0,1838.0,735.0,Ubiquitous
Vanadio-oxy-chromium-dravite,2012.0,,2012.0,1.0,Endemic
Vanadio-oxy-dravite,2012.0,,2012.0,2.0,Generally Rare
Vanadio-pargasite,2013.0,,2017.0,1.0,Endemic
Vanadiocarpholite,2003.0,,2003.0,2.0,Generally Rare
Vanadium,,,2012.0,8.0,Transitional
Vanadoallanite-(La),2012.0,,2012.0,1.0,Endemic
Vanadoandrosite-(Ce),2004.0,,2004.0,1.0,Endemic
Vanadomalayaite,1993.0,,1993.0,1.0,Endemic
Vanalite,,1962.0,1962.0,2.0,Generally Rare
Vanarsite,2013.0,,2014.0,1.0,Endemic
Vandenbrandeite,,1932.0,1932.0,10.0,Transitional
Vandendriesscheite,,,1947.0,59.0,Transitional
Vanderheydenite,2014.0,,2014.0,1.0,Endemic
Vandermeerscheite,2013.0,,2018.0,1.0,Endemic
Vaniniite,,,2018.0,1.0,Endemic
Vanmeersscheite,1981.0,1981.0,1981.0,8.0,Transitional
Vanoxite,,1924.0,1924.0,24.0,Transitional
Vantasselite,1986.0,1986.0,1986.0,7.0,Transitional
Vanthoffite,,1902.0,1902.0,17.0,Transitional
Vanuralite,,1963.0,1963.0,4.0,Generally Rare
Vapnikite,2013.0,,2013.0,5.0,Transitional
Varennesite,1994.0,,1994.0,2.0,Generally Rare
Vargite,2013.0,,2020.0,1.0,Endemic
Variscite,1967.0,1837.0,1837.0,348.0,Ubiquitous
Varlamoffite,,,1947.0,67.0,Transitional
Varulite,,1937.0,1937.0,22.0,Transitional
Vashegyite,,1909.0,1909.0,29.0,Transitional
Vasilite,1989.0,1989.0,1989.0,11.0,Transitional
Vasilseverginite,2015.0,,2015.0,1.0,Endemic
Vasilyevite,2003.0,,2003.0,1.0,Endemic
Västmanlandite-(Ce),2002.0,,2002.0,4.0,Generally Rare
Vaterite,,1911.0,1911.0,41.0,Transitional
Vaughanite,1987.0,1987.0,1987.0,2.0,Generally Rare
Vauquelinite,,1818.0,1818.0,77.0,Ubiquitous
Vauxite,,1922.0,1922.0,11.0,Transitional
Vavřínite,2005.0,1998.0,2005.0,8.0,Transitional
Väyrynenite,,1939.0,1954.0,19.0,Transitional
Veatchite,,1938.0,1938.0,13.0,Transitional
Veblenite,2010.0,,2010.0,1.0,Endemic
Veenite,1966.0,1966.0,1966.0,13.0,Transitional
Velikite,1996.0,1977.0,1977.0,6.0,Transitional
Vendidaite,,,2012.0,1.0,Endemic
Verbeekite,2001.0,,2001.0,2.0,Generally Rare
Verbierite,2016.0,,2015.0,1.0,Endemic
Vergasovaite,1998.0,,1998.0,3.0,Generally Rare
Vermiculite,,1824.0,1824.0,720.0,Ubiquitous
Vernadite,,1944.0,1944.0,92.0,Ubiquitous
Verneite,2013.0,,2017.0,3.0,Generally Rare
Verplanckite,1964.0,1962.0,1964.0,2.0,Generally Rare
Versiliaite,1978.0,1978.0,1978.0,1.0,Endemic
Vertumnite,1975.0,1975.0,1975.0,8.0,Transitional
Veselovskýite,2006.0,,2005.0,1.0,Endemic
Vésigniéite,,,1955.0,54.0,Transitional
Vestaite,2013.0,,2017.0,1.0,Endemic
Vesuvianite,,1795.0,1795.0,1609.0,Ubiquitous
Veszelyite,,1874.0,1874.0,25.0,Transitional
Viaeneite,1993.0,,1993.0,3.0,Generally Rare
Vicanite-(Ce),1991.0,,1991.0,7.0,Transitional
Vigezzite,1977.0,1977.0,1977.0,17.0,Transitional
Vigrishinite,2011.0,,2011.0,3.0,Generally Rare
Vihorlatite,1988.0,,1988.0,1.0,Endemic
Viitaniemiite,1977.0,1977.0,1977.0,14.0,Transitional
Vikingite,1976.0,1976.0,1976.0,32.0,Transitional
Villamanínite,,1919.0,1920.0,14.0,Transitional
Villiaumite,,1908.0,1908.0,46.0,Transitional
Villyaellenite,1983.0,1983.0,1983.0,11.0,Transitional
Vimsite,1968.0,1968.0,1968.0,3.0,Generally Rare
Vincentite,1973.0,1973.0,1973.0,25.0,Transitional
Vinciennite,1983.0,1983.0,1983.0,15.0,Transitional
Vinogradovite,,1956.0,1956.0,34.0,Transitional
Violarite,,1924.0,1889.0,446.0,Ubiquitous
Virgilite,1977.0,,1977.0,2.0,Generally Rare
Vishnevite,,1931.0,1944.0,28.0,Transitional
Vismirnovite,1980.0,1980.0,1980.0,4.0,Generally Rare
Vistepite,1991.0,1991.0,1991.0,1.0,Endemic
Viteite,2013.0,,2019.0,1.0,Endemic
Vitimite,2001.0,,2001.0,2.0,Generally Rare
Vittinkiite,,,2019.0,16.0,Transitional
Vitusite-(Ce),1976.0,1976.0,1976.0,12.0,Transitional
Vivianite,,1817.0,1817.0,743.0,Ubiquitous
Vladimirite,,1953.0,1953.0,15.0,Transitional
Vladimirivanovite,2011.0,,2010.0,2.0,Generally Rare
Vladkrivovichevite,2011.0,,2011.0,1.0,Endemic
Vladykinite,2011.0,,2011.0,2.0,Generally Rare
Vlasovite,1967.0,,1961.0,10.0,Transitional
Vlodavetsite,1993.0,,1993.0,3.0,Generally Rare
Vochtenite,1987.0,,1987.0,7.0,Transitional
Voggite,1988.0,1985.0,1988.0,1.0,Endemic
Voglite,,1853.0,1853.0,11.0,Transitional
Volaschioite,2010.0,,2010.0,3.0,Generally Rare
Volborthite,,1837.0,1838.0,177.0,Ubiquitous
Volkonskoite,,1831.0,1831.0,29.0,Transitional
Volkovskite,,1966.0,1966.0,9.0,Transitional
Voloshinite,2007.0,,2007.0,2.0,Generally Rare
Voltaite,,1841.0,1841.0,138.0,Ubiquitous
Volynskite,,1965.0,1965.0,91.0,Ubiquitous
Vonbezingite,1991.0,1986.0,1991.0,1.0,Endemic
Vonsenite,,1920.0,1920.0,71.0,Ubiquitous
Vorlanite,2009.0,,2009.0,10.0,Transitional
Voronkovite,2007.0,,2007.0,2.0,Generally Rare
Vorontsovite,,2016.0,2016.0,1.0,Endemic
Voudourisite,2012.0,2012.0,2012.0,4.0,Generally Rare
Vozhminite,1981.0,1981.0,1981.0,1.0,Endemic
Vránaite,2015.0,,2016.0,1.0,Endemic
Vrbaite,,1912.0,1912.0,10.0,Transitional
Vuagnatite,1975.0,1975.0,1975.0,19.0,Transitional
Vulcanite,,1961.0,1961.0,13.0,Transitional
Vuonnemite,1973.0,1973.0,1973.0,15.0,Transitional
Vuorelainenite,1980.0,1980.0,1980.0,10.0,Transitional
Vuoriyarvite-K,1995.0,,1995.0,12.0,Transitional
Vurroite,2003.0,,2003.0,2.0,Generally Rare
Vyacheslavite,1983.0,1983.0,1983.0,9.0,Transitional
Vyalsovite,1989.0,1989.0,1989.0,2.0,Generally Rare
Vymazalováite,2013.0,,2017.0,1.0,Endemic
Vysokýite,2012.0,,2012.0,2.0,Generally Rare
Vysotskite,,1962.0,1962.0,73.0,Ubiquitous
Vyuntspakhkite-(Y),1982.0,,1982.0,4.0,Generally Rare
Wadalite,1993.0,1987.0,1987.0,14.0,Transitional
Wadeite,,1938.0,1939.0,36.0,Transitional
Wadsleyite,1982.0,,1982.0,17.0,Transitional
Wagnerite,,1821.0,1821.0,73.0,Ubiquitous
Waimirite-(Y),2013.0,,2013.0,2.0,Generally Rare
Waipouaite,2013.0,,2020.0,1.0,Endemic
Wairakite,,1955.0,1955.0,84.0,Ubiquitous
Wairauite,1964.0,1964.0,1964.0,19.0,Transitional
Wakabayashilite,1969.0,1969.0,1969.0,17.0,Transitional
Wakefieldite-(Ce),,,1969.0,13.0,Transitional
Wakefieldite-(La),2007.0,,1989.0,3.0,Generally Rare
Wakefieldite-(Nd),2008.0,,2008.0,2.0,Generally Rare
Wakefieldite-(Y),1969.0,1968.0,1969.0,10.0,Transitional
Walentaite,1983.0,1983.0,1983.0,6.0,Transitional
Walfordite,,1992.0,1996.0,1.0,Endemic
Walkerite,,,2001.0,1.0,Endemic
Wallisite,,1965.0,1965.0,1.0,Endemic
Wallkilldellite,1982.0,1982.0,1982.0,23.0,Transitional
Wallkilldellite-(Fe),1997.0,,1997.0,7.0,Transitional
Walpurgite,,1871.0,1871.0,44.0,Transitional
Walstromite,1964.0,1964.0,1964.0,15.0,Transitional
Walthierite,1991.0,1991.0,1991.0,5.0,Transitional
Wampenite,2015.0,,2015.0,1.0,Endemic
Wangdaodeite,2013.0,,2016.0,2.0,Generally Rare
Wardite,,1896.0,1896.0,70.0,Transitional
Wardsmithite,1967.0,1967.0,1967.0,5.0,Transitional
Warikahnite,1978.0,1978.0,1978.0,4.0,Generally Rare
Warkite,2013.0,,2013.0,2.0,Generally Rare
Warwickite,,1838.0,1838.0,19.0,Transitional
Wassonite,2011.0,,2010.0,1.0,Endemic
Watanabeite,1991.0,1991.0,1991.0,11.0,Transitional
Watatsumiite,2001.0,2000.0,2001.0,1.0,Endemic
Waterhouseite,2004.0,,2004.0,1.0,Endemic
Watkinsonite,1985.0,1985.0,1985.0,8.0,Transitional
Wattersite,1987.0,1972.0,1987.0,3.0,Generally Rare
Wattevilleite,,,1879.0,10.0,Transitional
Wavellite,,1805.0,1805.0,436.0,Ubiquitous
Wawayandaite,1988.0,1988.0,1988.0,1.0,Endemic
Waylandite,1962.0,1962.0,1962.0,33.0,Transitional
Wayneburnhamite,,1964.0,2016.0,1.0,Endemic
Weberite,,1938.0,1938.0,13.0,Transitional
Weddellite,,1942.0,1936.0,44.0,Transitional
Weeksite,,1960.0,1960.0,47.0,Transitional
Wegscheiderite,,1960.0,1961.0,9.0,Transitional
Weibullite,,1910.0,1910.0,11.0,Transitional
Weilerite,1987.0,,1962.0,4.0,Generally Rare
Weilite,1963.0,1963.0,1963.0,26.0,Transitional
Weinebeneite,,1992.0,1990.0,1.0,Endemic
Weishanite,1982.0,1982.0,1982.0,3.0,Generally Rare
Weissbergite,1975.0,1975.0,1975.0,6.0,Transitional
Weissite,,1927.0,1927.0,41.0,Transitional
Welinite,1966.0,1966.0,1966.0,11.0,Transitional
Weloganite,1967.0,1967.0,1967.0,6.0,Transitional
Welshite,1973.0,1973.0,1973.0,1.0,Endemic
Wendwilsonite,1985.0,1985.0,1985.0,9.0,Transitional
Wenkite,,1962.0,1962.0,3.0,Generally Rare
Werdingite,1988.0,1988.0,1988.0,9.0,Transitional
Wermlandite,1970.0,1970.0,1970.0,3.0,Generally Rare
Wernerbaurite,,,2012.0,2.0,Generally Rare
Wernerkrauseite,2014.0,,2014.0,1.0,Endemic
Wesselsite,1994.0,,1994.0,1.0,Endemic
Westerveldite,1971.0,1971.0,1971.0,16.0,Transitional
Wetherillite,2014.0,,2014.0,3.0,Generally Rare
Wheatleyite,1984.0,1984.0,1984.0,3.0,Generally Rare
Whelanite,1977.0,,1977.0,4.0,Generally Rare
Wherryite,,1950.0,1950.0,10.0,Transitional
Whewellite,,1852.0,1852.0,83.0,Ubiquitous
Whitecapsite,2012.0,,2012.0,1.0,Endemic
Whiteite-(CaFeMg),1975.0,,1975.0,9.0,Transitional
Whiteite-(CaMgMg),,,2016.0,1.0,Endemic
Whiteite-(CaMnMg),1986.0,,1986.0,9.0,Transitional
Whiteite-(CaMnMn),2011.0,,2011.0,2.0,Generally Rare
Whiteite-(MnFeMg),1978.0,,1978.0,6.0,Transitional
Whiteite-(MnMnMg),2016.0,,2015.0,3.0,Generally Rare
Whiterockite,2013.0,,2020.0,1.0,Endemic
Whitlockite,,1940.0,1941.0,129.0,Ubiquitous
Whitmoreite,1974.0,1974.0,1974.0,46.0,Transitional
Wickenburgite,1968.0,1968.0,1968.0,15.0,Transitional
Wickmanite,1965.0,1965.0,1965.0,26.0,Transitional
Wicksite,1979.0,1979.0,1979.0,5.0,Transitional
Widenmannite,1974.0,1961.0,1961.0,10.0,Transitional
Widgiemoolthalite,1992.0,1992.0,1992.0,1.0,Endemic
Wightmanite,,1962.0,1962.0,3.0,Generally Rare
Wiklundite,2015.0,,2015.0,1.0,Endemic
Wilancookite,2015.0,,2015.0,1.0,Endemic
Wilcoxite,1979.0,1979.0,1979.0,12.0,Transitional
Wildcatite,,,2020.0,1.0,Endemic
Wildenauerite,,,2017.0,1.0,Endemic
Wilhelmgümbelite,2015.0,,2015.0,1.0,Endemic
Wilhelmkleinite,1997.0,,1997.0,1.0,Endemic
Wilhelmramsayite,2004.0,,2004.0,1.0,Endemic
Wilhelmvierlingite,1982.0,1982.0,1982.0,2.0,Generally Rare
Wilkinsonite,1988.0,1988.0,1988.0,4.0,Generally Rare
Wilkmanite,,1964.0,1964.0,2.0,Generally Rare
Willemite,,1830.0,1830.0,382.0,Ubiquitous
Willemseite,,1968.0,1969.0,17.0,Transitional
Willhendersonite,,1984.0,1981.0,15.0,Transitional
Willyamite,,1893.0,1893.0,29.0,Transitional
Wiluite,1997.0,,1997.0,8.0,Transitional
Winchite,,1906.0,1906.0,74.0,Ubiquitous
Windhoekite,2010.0,,2010.0,1.0,Endemic
Windmountainite,2013.0,,2019.0,2.0,Generally Rare
Winstanleyite,1979.0,1979.0,1979.0,4.0,Generally Rare
Wiserite,,1842.0,1845.0,16.0,Transitional
Witherite,,1789.0,1784.0,294.0,Ubiquitous
Wittichenite,,1853.0,1853.0,365.0,Ubiquitous
Wittite,,1924.0,1924.0,19.0,Transitional
Witzkeite,2011.0,,2011.0,1.0,Endemic
Wodginite,,1963.0,1963.0,85.0,Ubiquitous
Wöhlerite,,1843.0,1843.0,131.0,Ubiquitous
Wolfeite,,1949.0,1949.0,53.0,Transitional
Wollastonite,1962.0,,1818.0,1461.0,Ubiquitous
Wölsendorfite,,1957.0,1957.0,45.0,Transitional
Wonesite,,1981.0,1979.0,6.0,Transitional
Woodallite,2000.0,,2000.0,4.0,Generally Rare
Woodhouseite,,1937.0,1937.0,73.0,Ubiquitous
Woodruffite,,1953.0,1953.0,30.0,Transitional
Woodwardite,,1866.0,1866.0,65.0,Transitional
Wooldridgeite,1997.0,1989.0,1997.0,3.0,Generally Rare
Wopmayite,2011.0,,2011.0,1.0,Endemic
Wrightite,,1983.0,2016.0,1.0,Endemic
Wroewolfeite,1973.0,1973.0,1973.0,116.0,Ubiquitous
Wulfenite,,1845.0,1845.0,1938.0,Ubiquitous
Wulffite,2013.0,,2013.0,1.0,Endemic
Wülfingite,1983.0,1983.0,1983.0,5.0,Transitional
Wumuite,,,2018.0,1.0,Endemic
Wupatkiite,1994.0,1994.0,1994.0,8.0,Transitional
Wurtzite,,1861.0,1861.0,458.0,Ubiquitous
Wüstite,,,1927.0,94.0,Ubiquitous
Wuyanzhiite,2013.0,,2017.0,1.0,Endemic
Wyartite,,1959.0,1959.0,6.0,Transitional
Wycheproofite,1993.0,1993.0,1993.0,1.0,Endemic
Wyllieite,1972.0,1972.0,1972.0,22.0,Transitional
Xanthiosite,,1858.0,1965.0,3.0,Generally Rare
Xanthoconite,,1840.0,1840.0,102.0,Ubiquitous
Xanthoxenite,,1949.0,1920.0,37.0,Transitional
Xenophyllite,2006.0,,2006.0,1.0,Endemic
Xenotime-(Y),,1824.0,1832.0,1088.0,Ubiquitous
Xenotime-(Yb),,,1998.0,5.0,Transitional
Xiangjiangite,,1978.0,1978.0,1.0,Endemic
Xieite,2007.0,,2007.0,3.0,Generally Rare
